istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
01006175;Treville;Alessandria;1;265;10,33;15,34;44,17;1,12;;27,59;21,57;120,13
01006176;Trisobbio;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006177;Valenza;Alessandria;Vedi aggregazione: CONSORZIO DI BACINO ALESSANDRINO;;;;;;;;;
01006178;Valmacca;Alessandria;1;956;10,27;21,75;45,74;1,47;;27,43;21,44;128,09
01006179;Vignale Monferrato;Alessandria;1;946;10,14;21,45;52,12;1,49;;27,08;21,17;133,45
01006180;Vignole Borbera;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006181;Viguzzolo;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006182;Villadeati;Alessandria;1;478;17,56;29,53;42,04;0,98;;22,00;20,76;132,87
01006183;Villalvernia;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006184;Villamiroglio;Alessandria;1;294;17,92;24,01;42,89;0,82;;22,45;21,18;129,27
01006185;Villanova Monferrato;Alessandria;1;1.749;18,35;40,83;49,22;1,75;;22,99;21,69;154,82
01006186;Villaromagnano;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006187;Visone;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006188;Volpedo;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006189;Volpeglino;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
01006190;Voltaggio;Alessandria;Vedi aggregazione: CONSORZIO SERVIZI RIFIUTI DEL NOVESE, TORTONESE, ACQUESE ED OVADESE;;;;;;;;;
11042001;Agugliano;Ancona;1;4.770;6,09;9,97;46,97;13,98;15,92;12,19;7,63;117,93
11042002;Ancona;Ancona;1;99.108;26,71;27,69;42,29;15,94;25,55;44,30;22,30;205,23
11042004;Barbara;Ancona;1;1.295;17,33;15,60;47,65;13,07;7,67;23,10;3,64;130,57
11042005;Belvedere Ostrense;Ancona;1;2.156;10,17;13,28;45,11;17,50;7,14;22,11;6,44;124,46
11042006;Camerano;Ancona;1;7.259;8,98;10,16;53,84;6,42;13,30;16,57;14,77;124,04
11042007;Camerata Picena;Ancona;1;2.517;7,41;13,16;56,50;13,35;13,60;25,70;7,47;137,98
11042010;Castelfidardo;Ancona;1;18.317;9,33;10,36;41,82;5,81;10,83;25,28;20,49;126,42
11042014;Chiaravalle;Ancona;1;14.557;5,86;11,63;45,23;5,65;17,66;28,21;19,56;136,73
11042015;Corinaldo;Ancona;1;4.866;26,29;13,10;77,38;25,79;13,20;;;155,76
11042018;Falconara Marittima;Ancona;1;25.735;25,91;28,52;31,80;17,09;26,75;74,97;16,10;221,15
11042019;Filottrano;Ancona;1;9.097;11,84;11,85;51,97;6,97;13,32;24,63;15,63;140,07
11042022;Loreto;Ancona;Vedi aggregazione: COSMARI SRL;;;;;;;;;
11042030;Monte San Vito;Ancona;1;6.823;9,67;9,39;50,50;6,50;11,56;33,73;23,43;147,89
11042027;Montemarciano;Ancona;1;9.782;10,15;12,71;57,60;7,23;17,02;26,23;15,07;147,80
11042032;Numana;Ancona;1;3.769;7,15;63,76;162,83;62,15;49,50;95,18;48,28;490,43
11042033;Offagna;Ancona;1;2.061;6,68;12,25;50,02;10,68;4,52;31,56;7,77;123,47
11042034;Osimo;Ancona;1;34.721;11,75;0,38;67,26;48,55;20,97;14,00;14,48;177,39
11042035;Ostra;Ancona;1;6.477;9,18;15,59;34,24;22,76;10,46;22,11;15,22;129,57
11042036;Ostra Vetere;Ancona;1;3.158;13,06;16,06;42,85;17,58;13,88;37,14;21,69;172,46
11042038;Polverigi;Ancona;1;4.610;6,61;10,85;48,88;12,75;19,84;12,97;9,40;132,53
11042043;Santa Maria Nuova;Ancona;1;4.102;6,75;11,32;51,15;9,94;12,20;18,27;3,46;113,09
11042044;Sassoferrato;Ancona;1;6.927;19,18;14,56;49,24;14,81;12,00;32,89;25,88;186,61
11042045;Senigallia;Ancona;1;44.183;13,28;19,25;59,07;29,67;57,88;25,09;14,04;222,00
11042048;Sirolo;Ancona;1;4.064;18,32;20,90;91,52;10,85;33,52;36,45;20,73;238,32
11042050;Trecastelli;Ancona;1;7.471;74,82;14,54;13,47;;;4,68;;107,51
02007001;Allein;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007002;Antey-Saint-Andre;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007003;Aosta;Aosta;1;33.409;17,12;;44,44;36,09;47,75;29,42;26,10;200,92
02007004;Arnad;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007005;Arvier;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007006;Avise;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007007;Ayas;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007008;Aymavilles;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007009;Bard;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007010;Bionaz;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007011;Brissogne;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007012;Brusson;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007013;Challand-Saint-Anselme;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007014;Challand-Saint-Victor;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007015;Chambave;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007016;Chamois;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007017;Champdepraz;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007018;Champorcher;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007019;Charvensod;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007020;"Chatillon - Dato aggregazione SUB-ATO D ""EVANCON-MONT CERVIN""";Aosta;21;27.355;6,20;7,18;11,92;4,19;1,14;9,70;18,22;58,55
02007021;Cogne;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007022;Courmayeur;Aosta;Vedi aggregazione: CM1: Valdigne - Mont Blanc;;;;;;;;;
02007023;Donnas;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007024;Doues;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007025;Emarese;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007026;Etroubles;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007027;Fenis;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007028;Fontainemore;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007029;Gaby;Aosta;Vedi aggregazione: UNITE' DES COMMUNES VALDOTAINES WALSER;;;;;;;;;
02007030;Gignod - Dato aggregazione CM3: Grand Combin;Aosta;11;5.671;4,81;9,61;43,12;12,92;6,32;23,23;43,94;143,96
02007031;Gressan;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007032;Gressoney-La-Trinite;Aosta;Vedi aggregazione: UNITE' DES COMMUNES VALDOTAINES WALSER;;;;;;;;;
02007033;Gressoney-Saint-Jean;Aosta;Vedi aggregazione: UNITE' DES COMMUNES VALDOTAINES WALSER;;;;;;;;;
02007034;Hone;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007035;Introd;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007036;Issime - Dato aggregazione UNITE' DES COMMUNES VALDOTAINES WALSER;Aosta;4;1.997;40,65;13,43;77,10;39,88;8,39;30,78;72,64;282,87
02007037;Issogne;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007038;Jovencan;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007039;La Magdeleine;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007040;La Salle - Dato aggregazione CM1: Valdigne - Mont Blanc;Aosta;5;8.637;49,31;58,77;60,70;17,25;30,17;51,26;71,09;338,55
02007041;La Thuile;Aosta;Vedi aggregazione: CM1: Valdigne - Mont Blanc;;;;;;;;;
02007042;Lillianes;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007043;Montjovet;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007044;Morgex;Aosta;Vedi aggregazione: CM1: Valdigne - Mont Blanc;;;;;;;;;
02007045;Nus;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007046;Ollomont;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007047;Oyace;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007048;Perloz;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007049;Pollein;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007050;Pontboset;Aosta;Vedi aggregazione: CM7: Mont Rose;;;;;;;;;
02007051;Pontey;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007052;Pont-Saint-Martin - Dato aggregazione CM7: Mont Rose;Aosta;9;9.131;15,33;13,28;61,27;12,89;6,28;13,95;27,54;153,52
02007053;Pre-Saint-Didier;Aosta;Vedi aggregazione: CM1: Valdigne - Mont Blanc;;;;;;;;;
02007054;Quart - Dato aggregazione CM4: Mont Emilius;Aosta;10;22.426;7,29;21,50;29,15;14,49;7,79;19,03;28,66;127,93
02007055;Rhemes-Notre-Dame;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007056;Rhemes-Saint-Georges;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007057;Roisan;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007058;Saint-Christophe;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007059;Saint-Denis;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007060;Saint-Marcel;Aosta;Vedi aggregazione: CM4: Mont Emilius;;;;;;;;;
02007061;Saint-Nicolas;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007062;Saint-Oyen;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007063;Saint-Pierre;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007064;Saint-Rhemy-en-Bosses;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007065;Saint-Vincent;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007066;Sarre;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007067;Torgnon;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007068;Valgrisenche;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007069;Valpelline;Aosta;Vedi aggregazione: CM3: Grand Combin;;;;;;;;;
02007070;Valsavarenche;Aosta;Vedi aggregazione: CM2: Grand Paradis;;;;;;;;;
02007071;Valtournenche;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007072;Verrayes;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007073;Verres;Aosta;"Vedi aggregazione: SUB-ATO D ""EVANCON-MONT CERVIN""";;;;;;;;;
02007074;Villeneuve - Dato aggregazione CM2: Grand Paradis;Aosta;13;15.444;18,45;21,97;31,33;11,65;6,94;20,94;43,15;154,44
09051001;Anghiari;Arezzo;1;5.499;38,19;76,38;3,71;;11,82;13,64;10,84;154,57
09051002;Arezzo;Arezzo;1;97.842;22,98;22,02;30,34;52,77;26,34;17,41;15,81;187,68
09051003;Badia Tedalda;Arezzo;1;1.009;46,44;22,19;23,26;35,25;4,96;24,14;3,67;159,92
09051004;Bibbiena;Arezzo;1;11.761;30,57;28,54;11,07;43,67;27,03;17,73;3,08;161,70
09051005;Bucine;Arezzo;1;9.806;23,80;23,96;24,86;43,85;14,87;16,58;12,81;160,74
09051006;Capolona;Arezzo;1;5.280;18,26;6,98;52,63;44,93;13,59;29,58;19,00;184,97
09051007;Caprese Michelangelo;Arezzo;1;1.375;80,03;61,82;11,65;11,65;;;18,36;183,51
09051008;Castel Focognano;Arezzo;1;2.992;39,74;28,58;11,87;40,52;38,72;22,91;3,85;186,20
09051010;Castel San Niccolo;Arezzo;1;2.577;45,37;32,63;20,16;49,63;26,44;31,65;5,18;211,06
09051040;Castelfranco Piandisco;Arezzo;1;9.847;24,80;9,10;57,53;31,98;9,35;23,44;10,26;172,07
09051011;Castiglion Fibocchi;Arezzo;1;2.080;25,98;12,77;55,19;46,47;22,21;34,12;4,73;201,48
09051012;Castiglion Fiorentino;Arezzo;1;13.051;18,19;11,65;47,80;37,62;14,67;21,02;15,66;166,61
09051014;Chitignano;Arezzo;1;878;9,71;35,05;33,17;50,42;30,91;23,25;13,51;196,03
09051015;Chiusi della Verna;Arezzo;1;1.911;30,86;45,40;43,60;77,32;43,69;49,33;9,11;299,31
09051016;Civitella in Val di Chiana;Arezzo;1;8.810;20,65;9,13;40,97;41,68;26,00;32,33;20,49;191,27
09051017;Cortona;Arezzo;1;21.395;22,01;17,37;46,83;36,55;15,96;28,16;15,82;182,71
09051018;Foiano della Chiana;Arezzo;1;9.256;19,92;30,36;36,72;50,60;34,89;17,15;16,41;206,06
09051042;Laterina Pergine Valdarno;Arezzo;1;6.493;21,63;22,54;36,10;51,43;17,47;18,37;8,14;175,67
09051020;Loro Ciuffenna;Arezzo;1;5.857;25,03;23,50;31,18;54,23;14,55;22,30;15,44;210,94
09051021;Lucignano;Arezzo;1;3.467;18,33;6,68;58,41;38,40;28,42;31,69;10,70;192,64
09051022;Marciano della Chiana;Arezzo;1;3.407;21,95;11,06;54,92;35,38;34,28;26,35;6,93;190,87
09051025;Monte San Savino;Arezzo;1;8.668;20,64;8,00;48,56;34,69;21,70;19,96;3,98;157,52
09051023;Montemignaio;Arezzo;1;522;50,08;35,03;30,44;62,27;32,34;72,34;15,02;297,52
09051024;Monterchi;Arezzo;1;1.701;18,70;29,53;9,25;6,07;;32,67;45,73;141,95
09051026;Montevarchi;Arezzo;1;23.833;20,02;5,84;31,83;48,45;20,02;28,48;12,05;166,69
09051027;Ortignano Raggiolo;Arezzo;1;847;29,92;24,35;20,47;39,41;29,82;38,10;8,00;190,07
09051030;Pieve Santo Stefano;Arezzo;1;3.034;27,31;21,25;27,90;47,21;22,16;31,58;16,44;193,85
09051031;Poppi;Arezzo;1;5.990;26,59;33,60;23,53;51,39;37,74;18,17;8,24;199,26
09051041;Pratovecchio Stia;Arezzo;1;5.509;26,52;26,46;16,59;40,78;32,52;15,75;20,35;178,97
09051033;San Giovanni Valdarno;Arezzo;1;16.733;20,69;17,86;37,77;46,90;26,62;23,70;11,97;185,52
09051035;Sestino;Arezzo;1;1.230;32,48;51,58;11,17;;12,11;34,30;;141,64
09051037;Subbiano;Arezzo;1;6.328;20,65;10,53;50,39;47,15;15,38;21,51;18,73;184,34
09051038;Talla;Arezzo;1;981;34,64;25,65;23,69;41,76;48,27;33,42;7,92;215,35
09051039;Terranuova Bracciolini;Arezzo;1;12.120;28,27;13,90;59,00;36,79;30,12;51,75;10,59;230,42
11044002;Acquaviva Picena;Ascoli Piceno;1;3.695;14,90;16,95;31,61;20,58;26,73;17,68;25,81;161,72
11044007;Ascoli Piceno;Ascoli Piceno;1;46.760;13,83;21,54;48,25;;67,32;33,51;15,84;203,94
11044010;Carassai;Ascoli Piceno;1;985;13,35;22,24;43,41;14,36;15,85;29,87;26,33;174,80
11044011;Castel di Lama;Ascoli Piceno;1;8.463;10,04;20,09;41,36;;2,95;4,02;;78,46
11044013;Castorano;Ascoli Piceno;1;2.262;10,10;15,11;37,36;14,58;1,26;16,65;26,36;152,32
11044015;Comunanza;Ascoli Piceno;1;2.983;11,43;0,16;22,98;37,77;9,49;7,54;0,51;89,87
11044016;Cossignano;Ascoli Piceno;1;878;22,04;11,93;35,07;14,67;1,99;48,04;25,90;165,66
11044017;Cupra Marittima;Ascoli Piceno;1;5.380;14,48;30,40;64,11;28,50;23,95;20,25;26,36;211,77
11044021;Force;Ascoli Piceno;1;1.196;9,91;20,43;16,78;;25,22;41,21;;113,55
11044023;Grottammare;Ascoli Piceno;1;15.984;13,18;32,42;42,08;28,12;39,48;26,61;44,50;226,39
11044027;Maltignano;Ascoli Piceno;1;2.325;13,04;19,01;35,60;18,73;5,30;22,74;24,10;148,51
11044032;Montalto delle Marche;Ascoli Piceno;1;1.961;20,79;21,80;35,83;;24,22;23,73;8,77;146,75
11044036;Montefiore dell'Aso;Ascoli Piceno;1;2.011;21,13;22,27;42,81;2,03;13,29;;2,73;104,25
11044044;Montemonaco;Ascoli Piceno;1;554;85,71;24,94;34,51;13,00;11,82;28,46;39,12;288,20
11044054;Offida;Ascoli Piceno;1;4.789;8,03;24,71;39,99;17,24;21,90;23,32;31,13;175,79
11044065;Rotella;Ascoli Piceno;1;836;62,55;;14,83;15,71;15,00;17,92;5,77;134,51
11044071;Spinetoli;Ascoli Piceno;1;7.276;7,32;16,94;34,50;22,37;11,46;11,68;35,98;143,55
01005001;Agliano Terme;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005002;Albugnano;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005003;Antignano;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005004;Aramengo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005005;Asti - Dato aggregazione CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;Asti;115;205.786;17,81;32,81;46,42;10,97;18,41;32,07;15,51;174,83
01005006;Azzano d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005007;Baldichieri d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005008;Belveglio;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005009;Berzano di San Pietro;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005010;Bruno;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005011;Bubbio;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005012;Buttigliera d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005013;Calamandrana;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005014;Calliano;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005015;Calosso;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005016;Camerano Casasco;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005017;Canelli;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005018;Cantarana;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005019;Capriglio;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005020;Casorzo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005021;Cassinasco;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005022;Castagnole delle Lanze;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005023;Castagnole Monferrato;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005024;Castel Boglione;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005032;Castel Rocchero;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005025;Castell'Alfero;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005026;Castellero;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005027;Castelletto Molina;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005028;Castello di Annone;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005029;Castelnuovo Belbo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005030;Castelnuovo Calcea;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005031;Castelnuovo Don Bosco;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005033;Cellarengo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005034;Celle Enomondo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005035;Cerreto d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005036;Cerro Tanaro;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005037;Cessole;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005038;Chiusano d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005039;Cinaglio;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005040;Cisterna d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005041;Coazzolo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005042;Cocconato;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005044;Corsione;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005045;Cortandone;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005046;Cortanze;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005047;Cortazzone;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005048;Cortiglione;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005049;Cossombrato;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005050;Costigliole d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005051;Cunico;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005052;Dusino San Michele;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005053;Ferrere;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005054;Fontanile;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005055;Frinco;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005056;Grana;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005057;Grazzano Badoglio;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005058;Incisa Scapaccino;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005059;Isola d'Asti;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005060;Loazzolo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005061;Maranzana;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005062;Maretto;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005063;Moasca;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
01005064;Mombaldone;Asti;1;200;37,91;39,27;32,10;5,53;;56,16;28,52;200,54
01005065;Mombaruzzo;Asti;Vedi aggregazione: CONSORZIO DI BACINO DEI RIFIUTI DELL'ASTIGIANO;;;;;;;;;
